"Marker.A","Marker.B"
2128.39050632896,1705.54919977847
5215.1866206681,3593.25542004051
3465.9801079824,1874.48710226423
4073.21582528013,3128.96927262511
2917.02729974008,1831.79784047314
508.644743560888,127.016724003412
2915.2239285678,2559.45571191216
1133.40424605003,154.627297680793
262.768707349838,143.146473486977
466.773678794823,262.927044213301
2407.33063043106,1062.62304492479
3329.72623347571,2051.75264483424
2892.58996450568,2499.94946820337
252.037933848633,29.6722709797913
4567.34223605785,3698.80623683647
4018.32951615221,2951.54202830589
3207.32941488664,2700.41921178482
4449.7847143341,3440.68981966212
3053.85229196194,1963.423064329
2817.56490672063,2012.74209783764
3177.60178946203,2618.80025387175
888.61030780826,655.538891291957
352.462375712994,44.1041520966653
3260.11159027113,2149.25879960706
315.821426043133,105.752943982472
793.355956477921,51.016901875336
2549.4457623113,1542.19000764041
445.041588483616,51.8658360586816
3384.6426489671,3310.68161329835
2487.73614696493,1805.44045535213
5880.55471520385,3999.85446842571
2967.40487987366,2341.03707416855
332.353432355703,124.146517954958
5607.44604317545,4523.97026304832
6544.05922584036,2426.45602318803
251.166241727107,86.3487340774309
3677.13891588387,2837.09761530345
485.409743584902,343.535366193824
2075.3679316321,1017.18485339715
2779.9319523742,2622.15556516783
262.077389978494,113.514627944488
8860.82458046089,6733.1395607372
2602.13761860537,1579.3409845211
3102.03541926166,1933.46781528809
4929.0626666449,3378.55592252869
3257.3761260856,2584.68118478872
2384.36609849796,2211.4331221778
3094.79152714543,2313.26479874196
2848.61480362915,1719.2534230239
3063.95177265398,2594.10031168012
2297.7083934608,1540.37086296181
4308.33086872763,3102.7735892533
302.114901942892,126.289066131973
2842.42282785281,2251.21175248313
283.208293844016,96.010413592649
1982.36786953302,1135.30798119409
4464.78370461841,1800.30642481475
3481.91089021633,2324.34136856275
212.391183665691,84.4083130869268
480.390034336449,351.903431715373
311.222528490181,72.6040853946938
3431.05251145802,1678.1407532876
3137.77468334539,2530.02599355619
550.305402479202,373.045935424406
3728.74874947457,2663.34908577874
248.430965706345,59.5870945833957
1906.05004450026,1127.02076654714
3191.21829553548,2244.62240620288
2413.55256203907,1721.1129931398
2313.2483950968,1572.95376542736
315.520851636768,4.0425437302168
3137.71447061843,2684.00648424014
2675.96052929678,1846.67440140034
399.503418114217,247.969632411499
423.249398344319,88.2891550679349
511.800831277151,46.6913800840041
4032.63726433109,2961.97179112985
2948.31804755642,1775.84903524694
3471.78130316081,2271.58617288343
5370.79798369969,2385.46462976363
2200.77072008254,1469.06039156079
2966.32285717029,1943.97842898666
1176.65805845765,649.232523072818
223.84336208524,9.74253038982249
2790.00132670276,1843.92547166379
2888.83269034373,2652.19166508334
392.349581657732,189.716577259075
2261.84885445499,1488.0199216555
3647.92219544747,2550.8855192041
2149.43124163587,1440.84343632387
285.372489782571,107.046557976141
632.093704287574,184.339994097886
3099.05970629558,2616.37472763362
2664.74891953789,1502.24967558587
2957.06484933743,1910.86999583618
2800.28144557567,1787.93624100029
2064.09610914626,1560.50273073829
3683.5714415044,1827.10848974609
386.78882342464,142.984771737768
679.315159071934,516.960492220125
834.445497681074,466.024441219393
3239.37131647173,1796.82983720676
358.383845813496,222.339905161924
2870.19655028774,2473.10697783473
3229.51238562387,2156.09069851113
3615.51961962792,2549.59190521044
269.351463724116,3.11275867226694
180.198863162076,17.6254906637453
6582.92473470755,6467.30188503814
466.473104388458,15.4425170494282
275.032459246345,169.948538418314
787.404380013942,451.390432916008
3394.95257313985,2235.6075336845
3018.17324060517,1694.14922645926
282.456839011627,37.5148058164119
362.381556920763,124.995452138304
2521.70184517621,1638.68552648068
3078.8607449115,2506.78136710744
2754.65284321698,2586.94500927764
4807.68765803224,3453.90893765993
4556.46119416994,3055.07157323674
4154.49307156848,2439.43258856203
3225.99536024247,2273.52659387393
3068.03961468691,2350.57747737186
6903.37506117648,5006.00317743937
3160.16809756332,2088.94404715223
1783.62311954772,793.632185116163
2949.18962677908,2207.39057844758
384.895170794882,135.667767586076
5401.87798697169,3645.2829578484
535.787286085526,398.918215297794
2613.31942306442,2484.30482396743
3986.01695835946,2970.17815490219
229.374051587809,51.5828579975664
3147.51348980297,2182.08425469643
744.120611774666,413.673499913085
1266.05107714853,718.562148046036
612.76632212615,104.499755426104
2324.12943698471,1453.86042713517
758.157779011794,327.082213211841
2831.7522294456,1595.34945769276
2911.07587380792,2581.89182961487
3208.50175668044,2672.76821267014
2754.92349942464,2509.8132749051
317.985621981687,48.6722265118103
368.90421346695,104.05507561578
2841.22068075916,1552.74104677627
2581.9985688846,2370.54764339913
3132.99529814339,2649.76613884521
461.092683272594,159.114521221333
5506.8113083622,3960.27796530689
350.478516891667,127.461403813736
457.605914786488,130.655013360607
2751.43688147035,2607.80453492556
367.431334899739,127.54225468834
1983.72039791223,1718.93001952549
216.779675370892,62.1338971334322
7378.26440888322,4521.42346049828
273.830123987931,67.9147346676423
2686.24064816968,2466.15380261876
3253.61885192365,2584.2769304157
2572.44009954424,1484.42205773561
1461.21889008911,622.673010765294
4197.26578428773,3088.66511163485
1616.25898487373,1181.55468146777
313.056081291848,70.016857407355
2864.33544344601,1415.37541082351
3088.02843365392,2026.52717195768
969.917735725993,783.970505600944
2419.29369502234,1701.18325254983
2764.7824302725,2567.90462830832
3878.91959156221,3515.55772954574
2949.12941405212,2275.83084380015
501.190295065083,207.948449482352
393.852491322511,275.297228027764
649.196828315306,214.376094013397
4251.61108206396,3989.54598191366
6779.62526261275,6246.05346668338
3254.18996963881,1435.7902566611
3176.09887979725,2234.63732318924
1642.92072877364,848.570354409809
270.253224576165,59.8296472072087
931.53340181308,477.343563664
3418.81879065909,2455.03680736066
3158.21419457365,2589.37053551577
2901.93799036533,2794.89345875999
993.753922147663,275.863184149995
376.478861618937,221.288843792068
1051.64597533923,733.317432661328
2715.87795450386,1593.77286563797
2127.66915786005,1216.80566279526
2271.25709304159,2051.42924133582
3109.15918698763,2025.71866321164
2812.36463455722,1979.55281381256
5630.13961783725,4568.51909495531
3191.24810083532,2794.32750263776
3132.1538252842,2811.18490999276
2932.29694623205,1867.33179986174
430.132729124962,210.373975720482
2442.67896338503,1583.90905893625
718.360703992715,566.602929227187
339.086457116687,157.254951105434
733.17943242571,483.205252072814
4050.85251742567,2864.54648723163
1302.93242613076,1054.21455396594
838.83395175332,407.730960629667
486.071029858678,300.967380714641
3005.51863284482,1783.93412270737
5825.90865485648,4047.15223006925
3594.86966491895,2556.18125149069
7921.92692693533,6968.98156195805
437.406802870584,40.2637355529593
877.037948549006,326.3141299031
5347.0819969342,3587.71713513011
2980.60049898569,2615.12153907725
7174.6803620326,2586.05564965699
314.288447647831,157.618780041153
2484.30944067396,1620.17067619629
2512.86472430476,1713.35130917779
619.409140695565,372.399128427572
3296.27144025263,2074.02706078773
5231.05749123871,2192.15018858467
3648.73386300682,2568.67271161706
550.305402479202,363.667233970303
328.415821076527,211.788866026058
2381.45044772702,1566.08144108599
2472.0158082117,1496.54968892626
1266.74246978578,832.076775990524
289.791050218294,159.154946658635
3219.20246145112,2866.64860997134
2972.15415871218,2555.57486993116
397.790102601687,212.920778270519
817.041761614023,362.616172600447
351.740951978172,97.4253038982249
4054.85004036816,2605.29815781282
398.902269301487,52.0679632451924
3002.2421573076,2173.79704004948
3036.08773112861,2068.12494694161
3488.9446399155,2535.52385302928
3959.23493953746,2801.40195416564
437.196397022833,4.0425437302168
2827.54396195877,2404.22203267184
2478.83911443016,1451.55617720895
292.736732086807,109.472084214271
2630.69290223618,2326.12008780405
2740.73587563603,2495.09841572711
2405.43694016835,1453.17319470103
376.178287212572,75.5147168804499
3651.85980672665,2177.75873290509
2881.889259735,2061.49517522406
3667.12945321862,2636.78957347121
3348.39247989517,1619.96854900978
213.172707228603,43.4573450998306
3559.40105704289,2311.08182512764
2793.75860086471,2600.85135970958
1912.993475109,1131.8313935861
3034.91569039845,2578.13226394577
3450.95101133461,2699.61070303878
486.34153553452,13.5829469335285
3755.23000572543,2528.12599800298
2842.33280982601,2087.93341121968
2852.34197142762,2525.49834457834
1872.41491415996,1027.85716884492
8773.56550081327,3925.51208922703
3820.78691326055,2761.90630192142
3321.18987517539,2681.74265975122
3469.5871513906,2583.67054885616
2391.5199725874,1479.49015438474
494.30696428444,6.14466646992954
2382.50251459873,1909.57638184251
425.744237419761,10.106359325542
2325.57228445435,1713.6342872389
333.706036000823,100.255084509377
3400.99431816244,2672.64693635823
2686.15032907925,2355.71150790924
607.235632623581,240.086672137576
3165.06760715559,2096.82700742615
3671.30761434198,2709.272382554
2963.97817358269,2499.14095945733
2891.80840330981,2673.37459422967
4868.31494961161,4524.41494285864
526.920096483557,282.816359365967
2420.88677324573,1608.28559762945
8544.19113875358,8226.94031992691
1490.34529143508,740.432309626509
610.932769324483,124.469921453375
3048.23143390075,2815.631708096
3241.68589369585,2830.75082164701
711.747916520869,334.722620861951
4255.42856895286,3154.15432006436
3922.83453971178,2711.1319526699
4214.03834044448,3120.84375972737
2985.0189088896,2534.0685372864
7615.93427833539,3144.81604404756
8526.3368609571,4050.34583961612
3114.47958354131,2413.72201043785
2916.39596929796,2737.97444303854
3778.19453765853,2752.93185484034
3524.80402838949,2322.88605281988
249.903806640601,117.112491864381
397.098785230343,287.222732031904
180.228931892599,17.6254906637453
2754.5327188267,2547.77276053184
4379.23827917991,3661.25100558275
898.28905207071,45.2764897784282
507.472477032996,188.584665014614
513.153472555225,36.5850207584621
191.410567003352,105.672093107867
3223.6509777185,1973.52942365454
324.327903777692,111.69548326589
1644.78431267287,1127.95055160509
793.23568155583,503.579672473107
3533.85159274164,2392.13482691849
255.494633604216,20.5765475868035
4748.68340050792,3562.00655700593
389.193456308514,77.3338615590474
1454.81647083206,645.553808278321
207.130999838964,65.0041031818862
3940.41846236424,2619.8917406789
227.540498786142,76.7679054368171
2807.88601192636,1833.13187990411
3780.4489021557,2497.76649458906
250.384755797149,18.3531485351843
2601.47648286341,1625.70896110669
277.1966551849,55.0190201682507
6572.1334097828,2729.7276538289
2281.2965115385,1318.19265954909
2970.98181691838,1961.15923984008
2401.34894760361,1552.25594152865
576.966995847293,382.788465814229
373.202498980582,128.027359935966
6933.88364566968,2974.66537844273
390.155354621609,281.239767311183
2697.39204520162,2561.67911096378
2463.96024853612,1870.36370765941
3924.51778649379,2127.99501958612
287.266142412329,87.3189445726829
2596.6371859981,1515.50921902098
1823.63056278159,1286.70124389071
2805.81198454642,1861.63181320214
1391.48382143063,766.951396496732
2847.83324243328,2648.27039766503
3021.2091662982,1923.32103052525
3397.59771823495,1566.56654633362
324.929052590422,82.2657649099119
249.783569351464,58.0509279659133
648.08469924846,227.393084824695
564.282432255284,341.109839955694
4758.69286317317,3305.30503013716
1412.28415742518,1005.98700726445
241.066685769155,138.093293824206
2618.7298376449,1797.15324070518
4515.04116036172,2825.45508936043
5310.17039105668,3906.26958107119
2680.98046434296,2442.99002704462
612.91662814581,299.795043032878
420.874796558013,276.509991146829
333.375430496889,204.512287311668
651.330993156292,252.376005077435
1486.10706811658,927.682935210152
344.436809502028,130.048631801074
712.980320509806,441.647902526186
2460.41341785488,1471.04123798859
454.930738593817,185.431480905045
2729.5844786041,2568.30888268134
999.164336728141,605.492199911872
159.428652347488,0.040425437302168
3042.76080659332,2611.52367515736
1804.18290569808,992.687038392038
2907.88971736113,2704.78515901346
3664.75496433118,2675.7596950305
354.08552266691,41.7190512958374
3099.87137385493,2637.55765677995
2884.68463558385,2496.47288059539
542.610517038078,163.763446511083
2539.91709827079,1708.29812951502
2332.30527158238,1646.12380694428
1934.42499101384,1414.97115645048
3273.96834512513,2104.46741507626
385.015370451064,206.210155678359
3128.99777520089,2045.36542574049
2825.01924231757,2709.67663692702
2135.72471753563,1382.87335923256
654.517149603079,23.1233501368401
2849.18592134431,1760.1235401364
574.562325330465,288.83974952399
2822.28377813204,2112.10782272637
2354.6085172417,1545.747446123
2008.63868230318,1174.88448431291
425.143088607031,42.1637311061612
2762.55817213881,1933.50824072539
3405.44283442982,2016.13783457103
248.370828245299,62.2147480080366
3851.17567442711,2629.23001669571
3245.80384209226,2081.10151231561
1043.3198347219,823.223605221349
283.238362574539,82.9934227813509
452.736511557694,68.8849451628943
502.933679308136,184.703823033606
3183.79376523838,2363.43276643395
3183.34277191349,2106.77166500249
6549.04905452306,5953.817980426
219.274514446334,8.69146901996612
2948.46827831017,2539.40469501029
4012.22755840266,3163.25004345735
2481.2136033176,1412.90945914807
454.179283761428,146.218806721942
2771.51571846416,2662.01504634776
3456.48155030536,2468.94315779261
172.053097294928,17.0595345415149
3486.69027541833,2418.97731728713
407.438815766569,75.2721642566368
567.017745909,145.369872538596
233.281631769417,64.963677744584
319.127819779056,131.625223855859
3590.99196530309,2378.47102911036
3762.02320558041,2689.90859808626
431.214827094239,298.703556225719
407.709321442411,132.999688724133
261.776815572129,32.0169463433171
3120.40090310999,2237.91178361072
2879.42445175712,2516.03879224964
2373.27461312935,1400.01374464868
778.026247790811,301.088657026547
415.283969594398,122.772053086684
3195.6065990759,1985.53577853328
3205.5558490142,2594.74711867696
2800.37146360247,2467.40699117513
1426.50173704544,520.720057889226
7610.16288845682,6969.38581633107
414.201909258075,68.9253706001965
5570.744579715,3644.43402366505
686.559201719988,121.76141715413
262.167558537108,133.282666785248
