"Marker.A","Marker.B"
4724.12594088325,2972.40155395381
699.033321831291,304.201415698814
3155.2083752441,2854.7635314045
253.180169278956,37.4339549418076
3772.09257990898,2334.5690042002
298.117153202671,17.3425126026301
4020.433348832,3110.2118697169
1967.63938492455,1061.36985636842
2803.64793913969,1742.70017665916
7323.22756793791,3759.72737085083
182.663633506996,50.1275422546883
194.14586184059,30.6020560377412
648.926322639464,392.450145329447
3270.45162080736,2257.55854613957
2972.54493931011,2630.15980175366
3557.5672784435,2983.07386940158
2753.81137035779,2382.06889303025
4117.79190917166,2777.63179703196
439.090087285545,251.244092832974
855.606432644165,255.529189187004
2888.17155460177,1915.59977200053
459.078755720744,33.1488585877778
2400.35709345885,1720.18320808185
7188.958003848,4868.5971160493
383.332123669057,48.8743536983211
2949.12941405212,2432.31771159685
2972.39440749272,2643.50019606337
490.27918444665,238.024974835165
6927.84190064709,2582.21523311328
394.934589291789,229.939887374732
714.242755596311,521.245588574154
2880.26622567994,2568.83441336627
544.023258144243,300.320573717806
296.824649385642,160.16558259119
3865.63395442338,2184.71190812107
3059.8037178941,2563.41740476778
4461.89831074276,2919.72720914908
298.658202187309,76.2019493145867
3312.35275430395,2904.97192453379
6305.18690823091,4569.12547651484
909.6210120176,623.966624758963
3815.82749200496,3021.72058746245
459.379367760064,485.671203748247
302.535713638394,189.918704445585
2015.19133231398,1339.21388694622
2181.1427258818,983.833867622863
351.981426556446,21.1425037090339
3061.87774527404,1651.9854953531
8476.38016778493,5124.49013417203
2610.25339100791,1751.71504917754
405.244551097492,70.016857407355
710.395312875749,225.412238396889
3830.58593244509,3212.85205502711
5015.29963525247,3780.91029999717
2406.93984983313,1495.4582021191
194.205980485159,51.4211562483577
663.654807247936,378.948049270523
900.693722587539,397.179921493801
2662.07366807931,2346.13067926862
451.804681975122,211.990993212569
722.538789850165,320.694994118099
4154.07218460706,2708.54472468256
639.488052955287,98.9614705157073
650.970243655927,398.352259175564
3255.12176158843,2342.08813553841
343.384780263273,116.991215552474
334.006648040142,64.5189979342602
2298.03896133178,1536.85384991652
2884.92518542803,2631.08958681161
216.50916969505,39.0509724338943
2262.23963505292,1548.21339779843
2820.96120558449,1860.05522114735
5800.71986478969,2389.02206824622
3358.22160544319,2595.15137304998
4212.89610501416,2769.99138938185
1970.16425509756,1226.38649143587
169.618376864054,11.3595478819092
3050.27535491722,2291.79889153451
3558.10859085882,2318.60095646585
473.837346692694,74.5445063851978
276.204725774236,79.2338571122493
390.516028856065,13.7850741200393
300.942635415001,19.7680388407602
2954.99082195749,2589.20883376656
314.859565362992,101.265720441931
8698.51033666474,5051.88604877733
2798.38775531296,2536.81746702295
590.192570790986,150.625179387878
7425.48563786985,4557.88720494484
185.759621395168,57.2019937825677
6310.86797901904,5385.96186264245
2823.9372196142,1884.67431246437
463.046435730443,252.739834013154
3428.37725999944,2624.58109140596
4649.4913626325,3356.88788813473
2076.99096568715,2032.59098755301
397.519596925845,216.720769376923
305.150752370019,72.1998310216721
3265.1011178902,2703.16814152137
3715.55313036253,2535.32172584277
1428.99650085498,1235.32051307965
194.326217774296,40.0616083664485
3455.18908412129,2579.30460162753
489.978610040285,198.852726089364
3892.08510431076,2267.381927404
8452.51364920206,7590.8864894146
515.618242900145,32.9871568385691
1978.34008969523,1280.11189761045
3905.8816464378,3186.21169184498
511.5904254294,107.006132538839
288.228003092469,123.863539893843
3415.7226522391,2533.54300660147
460.160853690022,62.1338971334322
211.579610188733,4.08296916751897
2763.97106377679,2619.8917406789
3514.28366073604,3115.06292219316
408.971756528917,31.2488630345759
4355.52229241442,2815.87426071982
378.342483151127,163.116639514248
5132.04548941688,3567.98952172665
245.485246204878,96.7380714640881
414.923295359942,303.837586763095
3026.73970526896,2161.54813254692
2565.19620742801,1611.31750542712
261.025360739739,0.687232434136856
246.687581463292,34.6041743306558
385.67665672484,36.6658716330664
365.477544808936,253.871746257615
4007.4484742643,2697.87240923479
304.128791861787,15.6850696732412
1952.21950767882,1187.25466812737
2362.1230655656,1642.6472193363
2596.6371859981,1515.50921902098
9007.2980600499,4908.17361916812
376.538961447028,7.23615327708807
2942.81731388551,1991.72087044052
3126.59317994997,1860.01479571005
4823.13764164144,3937.27589148196
2891.80840330981,2673.37459422967
3388.58026024627,2270.73723870008
301.814327536527,93.342334730706
377.200247720804,85.3785235821788
117.978399276924,46.5701037720976
4452.49007215616,2946.56969951772
3380.8251620782,3269.08383831442
2733.04099019491,2408.70925621238
534.795356674863,43.8211740355501
359.465906149819,89.2997910004892
417.057422567974,63.1041076286843
3599.61894375747,2739.30848246951
4231.26158886249,2631.21086312351
3123.88782212792,1959.7039240972
1069.5606916604,271.578087795965
274.551547722752,100.780615194305
