"Marker.A","Marker.B"
4728.92634004183,5644.86956664835
8456.16784161853,4522.10176457073
3953.32121577771,4582.22966712007
3726.77640285473,3475.37475388339
4379.64833582109,6177.04220402802
3802.42839911962,5674.9903919544
4185.92690153082,2089.93053786756
1938.28343637114,872.026276934299
4046.92143462949,5079.56452885832
3807.59674603004,5361.05208153424
4517.23966029869,5619.35236647014
4501.48236874882,7088.73715569295
3175.33434311893,1799.1792837598
4413.71091155638,5136.16877859326
3216.56759101797,4608.08811148659
4947.18343356146,6259.8461423178
3806.80176525178,5640.72093377158
3758.06354417576,2268.95053732809
4405.39528878561,3610.4068129058
3447.37625385354,5695.50690592319
4297.49320791851,6818.44511866734
3904.17453394894,6613.73708550683
3172.05920913981,4502.1539909158
3797.64545028018,4977.55154503875
3999.02429788806,680.105492306207
2476.54138213722,238.977475651441
3931.53447897315,6764.28454943335
4493.86737270101,4144.85272011989
3824.62564089753,3031.74610341093
3654.59340327173,6767.63779158122
3155.14441334188,6291.16026514482
3917.08219161064,4485.16112976142
3833.88196396807,3761.920501083
3956.16038121696,4818.25182310761
3232.20876270288,1176.92854061889
3928.37683525159,4985.56465206298
8750.35349675805,1741.94973682106
4158.79939811807,5646.40410835763
2392.80943402242,6062.2987399936
2578.14169072821,77.0070131632884
3382.55163323715,719.603555679244
3711.96405514793,1421.93023930896
3693.09971915382,1675.22930946637
8283.71114628527,549.051496923313
3961.52339265014,2782.08432841687
4489.45143166438,6860.67102127063
7919.18857201536,673.740305055689
5139.2495008494,5633.21905874695
4672.36271467239,2328.85115517951
3690.22140039542,5627.59296961991
4168.51861962492,100.76267764728
4809.94580680063,3575.96694405644
3535.14431520742,5027.56348139597
4506.72906831215,4205.43519206506
4646.12620884249,5748.01918538513
2098.65061572401,122.529244240381
3538.09242370724,5555.64372564739
3745.37665546302,6077.70039683495
3221.11549802825,53.7628317491956
4197.2778834525,4673.27420855962
4319.17927234874,5484.54738071802
3789.43601899862,5265.63141109239
3919.41894057751,6865.67255319055
4362.38766480097,7133.40673879719
4267.15559704653,1001.31844590999
2966.18408730634,3174.79169231281
4354.67661379973,5312.34719076076
3647.54459551878,5461.47386104077
2965.08534132408,2505.71163286839
4117.33344005924,5081.8944612965
3667.24282541064,5817.06975660562
4063.53421596367,6366.57607647273
3830.27884177199,5705.11121726046
2640.51613367194,1338.84224800369
3909.32054183674,5216.3582028603
3568.5716773483,5416.17887501891
3020.17347709651,637.765841640147
4816.08066427618,4084.38357338223
4119.60074692978,4147.46681128737
4830.43236915408,4475.27265969484
4152.34233546471,7023.15315182785
4740.54050478377,6049.96658942608
4205.28049773359,6558.21280808534
4445.67961670543,6160.61766033224
5074.98754651205,6427.21563387692
3432.01058264821,5420.15709722915
3994.53095572466,5069.39147720719
4754.93770957801,6484.10404234116
3728.1634639085,6508.20087172811
4441.40955218626,5525.12541640451
2694.02438653929,846.736150026383
3290.01124516695,6367.99687011925
4635.24124543467,6673.80832545241
3579.53301960771,5656.29300127946
3864.21795867729,1299.85562805788
3405.5915306198,1372.6002627593
1812.11243121879,4818.990974088
3565.83961458274,2624.4899817168
7666.68613321196,3705.88414595141
4663.82420322388,6877.26597563294
4423.21843795746,6704.83871240538
4275.61509817968,4930.83576537038
3193.66694074082,4820.80925167133
3617.16686150516,6524.96623675695
4007.63717147952,5930.22201632699
4368.78495309557,5413.45103578866
4640.36899087777,4883.21084691035
4291.08886414602,5367.53064684919
4189.94844137472,4628.32046672607
5046.92536739082,6213.01661458666
2917.40808665702,1818.50207735237
4090.31064609011,2997.87455202018
3810.17868473601,4937.25766808156
3970.13713898431,3787.38103865744
4375.45709945763,7410.85898380387
4638.56968718001,4118.19846216922
4253.79248976271,3690.48291196532
4477.22278196794,4472.54439760934
4678.3070442657,4357.6876083674
4662.28314282904,5024.83521931047
4979.51197777246,2040.94148836477
4006.41850925689,3592.95980521083
4556.27035534537,4748.06461696991
3938.79496111682,2740.3698692408
4137.30175383078,4575.52360567958
