"Marker.A","Marker.B"
4047.29752480545,4532.21773076285
3606.83254861213,4411.56401887209
2522.86960733062,6365.78026288859
4865.63780824302,5694.02902681767
3179.33648828028,6075.31337893775
2520.74145964558,1172.95031840865
3940.51856733364,5577.92185459575
7584.98289144843,1525.13662636331
3190.54629138273,2082.20137814501
3916.26520397782,4997.49931869368
3954.43042842488,5392.19579369474
4498.85618531604,6347.48077900571
4624.7318897547,6114.64103164426
3830.27884177199,5705.11121726046
4469.79397765263,1684.72018988231
9079.88884365058,4858.14779327272
4549.09172054846,5083.20150688024
3388.45645894883,2035.31518781011
4627.62264525562,2880.57365942204
4197.57134006155,6854.70368795528
9338.36123291141,3194.9100880619
3039.6885019596,1874.48134702494
3999.10892556658,5172.7115066105
2592.82882736086,4931.40408282899
4061.25471909909,5337.40982154313
3914.24178373041,3948.61278623469
4753.87695325391,6860.2164518748
3043.84206106398,2409.60910833278
6883.3915490394,875.152022956625
3965.14259492081,4622.40979601448
4066.7224543879,5062.1170983081
4232.61698605601,4401.50471528373
3942.97773144226,5130.65601467374
4133.52425559118,4818.76347796246
4107.24677650442,4480.16002069674
3977.43952885426,4775.34385498295
3615.33634912543,5876.85683782189
3964.08848340249,4863.83096785877
3760.33022476207,5678.85528895712
4613.63483249345,6757.63515059662
4142.26355798509,3153.08188082306
3808.44275560906,4739.48319248708
4245.76445846507,4409.1770009749
3451.30261195273,4108.93497216501
2491.37210611161,6501.66522095415
4072.97112971454,5960.56991490334
4376.68919790047,4966.75351332526
3718.7007710735,5073.93801687603
3401.79605013603,4980.33604687276
4184.54473004817,2424.7263950172
3543.91286668168,6696.37061313007
3928.70932832068,5208.57259196162
4315.33970147893,693.801932487202
3665.40762952443,4989.94078106528
3317.73721670449,4030.28008960725
3495.43254201701,5049.04579676019
4558.56821856871,5355.36890694819
4335.04775051961,2859.4892508499
2436.16294264067,855.658712983717
3997.7105024819,3768.45615185695
2948.06310023706,596.335488336473
4428.38970119986,4483.05827059353
3583.88383586462,4736.01662513169
3732.58398317514,6660.7370239045
3996.17926845334,5411.40483922453
4656.8522238904,4351.03820953067
3799.68481809894,5586.95827132967
4175.69292131929,785.301043322582
3131.02120265299,3747.14424715927
2567.80367236888,864.183474862789
4267.94143377208,5269.15506390679
4611.53432925051,4742.38144238386
3958.81430138279,4687.48214502474
3172.52915151556,1478.76198516944
3696.7347748378,1338.67173162335
3859.99019205425,5531.71772978223
4264.42671845993,6709.95356953283
4000.3857255684,5460.45055133108
3899.04907134588,3485.88862686758
4187.38709322465,5496.48204734873
3923.1317684528,4685.89094071169
2374.63464678044,4421.05500500184
3753.85006570736,6136.06668440471
4167.37459178502,1971.20906305054
4501.17808910755,6090.60128771632
3940.41558572404,2271.8489986525
4627.73722692984,3957.47836944682
4324.49143360154,6426.36315768901
4342.62567555963,5213.97160781836
4255.7555740282,2153.98000002338
4945.06032244325,6769.00149976872
4507.5690253649,6524.68207802765
8030.68873594604,4335.01157262697
4442.65753374781,3789.99512982493
4411.84499516343,2895.46366140854
3930.45339845419,3181.61150181607
4022.26647792394,2362.83645463303
3624.85718371292,4951.57935260946
3689.95272931528,3884.90414541193
3979.71629652255,5022.44862426853
4113.66898947797,4744.14348021869
3875.68876621026,5859.06858593861
4339.04551127728,5815.02398289674
4152.8179681459,4419.69087395909
8780.04363996533,5971.25462140931
4956.18715811445,6330.8858246434
4661.87490011122,5459.02975768457
8007.2331308818,3074.65407153559
4470.19165438445,1863.79706337422
4200.00051986293,6498.42572686906
4026.23944892622,4803.19141045458
3796.86313437289,2836.75655250571
4110.1380775083,5096.67071522022
4157.85629972703,5501.93772580923
4197.3311673262,6570.88620284117
4618.13121127939,4726.41189093917
3824.16894402401,6423.35115972946
3902.08452481001,4395.70821549016
4262.03664159829,4665.82941899399
4292.90094953331,5139.40827267836
4253.60526619656,4694.01779579869
2339.09492986819,3528.39868820017
3698.41822281283,1306.67543756114
4018.39713916766,6802.87347401472
4062.99628382887,4560.06528623448
4734.23107259975,5671.58048720278
4629.64764274751,6124.074932315
4500.63917181427,6040.64601396286
4300.38161153329,3983.45056187611
4253.78690948547,1494.73164232795
3320.63831547694,3970.94757778681
3442.30211576006,5011.7072551588
3383.81430617507,3677.01370362533
4655.52152075036,4919.35566813551
3177.95355386237,3140.01057927515
4752.05216864764,6846.74724353481
4354.91358351569,6318.9511580127
3796.60944960877,6347.02578675463
4243.03564843722,5234.31728826536
4382.83919351968,6293.49062043825
4124.41839245544,5097.75068753367
1964.22946148677,1984.56452332775
4521.49317379713,4579.10392109775
3976.5072504003,4946.18033675271
3540.50597662081,2523.27260005375
4301.50075395802,5657.65670946696
4745.01031360719,6106.96874595309
3924.60591431253,5397.65147215524
4169.59389731046,5818.66138377391
4193.19740823245,5497.73243032871
4090.99501303288,3241.68274176165
4332.00942056212,6794.74619607247
4058.00704219494,5366.56484545376
3413.53917555824,6680.74188301844
3473.65876797668,1076.4500985086
4389.66639357141,3551.81345206574
3450.99724686278,4314.26798538789
3970.17500616397,5439.82071215477
3819.67823505434,201.184377868446
7824.45221816764,87.520886147478
7385.87012223579,1695.2340628665
4226.83323311963,1719.78535593547
3878.20606544181,5635.83357276968
4943.90747028058,6535.13886555283
4195.5860129594,7544.75525361958
